Comments,Replies
처음 친구 소개로 이거 봤을 때 와.. 씹덕컨텐츠 너무 뇌절인데? 하면서 질색했는데 편의점에서 이 노래 듣고 노래 진짜 좋다 하면서 가사 한 소절 검색해서 들어왔는데 이 영상이네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 몸은 솔직한 걸지도…?,처음 친구 소개로 이거 봤을 때 와.. 씹덕컨텐츠 너무 뇌절인데? 하면서 질색했는데 편의점에서 이 노래 듣고 노래 진짜 좋다 하면서 가사 한 소절 검색해서 들어왔는데 이 영상이네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 몸은 솔직한 걸지도…?
2000만 조회수 축하드립니다 킹아!,2000만 조회수 축하드립니다 킹아!
이번주 왁뮤에 레이디 천만이랑 2천만 축하 이펙트 기대되면 개추 ㅋㅋ,이번주 왁뮤에 레이디 천만이랑 2천만 축하 이펙트 기대되면 개추 ㅋㅋ
"대박 왁타버스가 가상기획사인줄 알았는데 찐 앨범이 나오다니 너무 감동적이잖어 
일반인이지만 그래도 노래에 진심인 이세돌 이라서 꿈같은 음원 활동을 하면 얼마나 좋을까 나도 꿈이 있어지만 현실적으로 못했어던 시간이 있어습니다 그래서 그런지 
제가 다 눈물이 나네요 진짜 음식점 마트 커피숍 편의점 등등 현실에서 지나가다가 이세돌 리와인드 나오면 찐으로 더가 신이 날것같다. 브레이브걸스 처럼 나중에 크게 한방 더 뜨는거 아니야 이세돌 팬으로 존버 해야지","대박 왁타버스가 가상기획사인줄 알았는데 찐 앨범이 나오다니 너무 감동적이잖어 
일반인이지만 그래도 노래에 진심인 이세돌 이라서 꿈같은 음원 활동을 하면 얼마나 좋을까 나도 꿈이 있어지만 현실적으로 못했어던 시간이 있어습니다 그래서 그런지 
제가 다 눈물이 나네요 진짜 음식점 마트 커피숍 편의점 등등 현실에서 지나가다가 이세돌 리와인드 나오면 찐으로 더가 신이 날것같다. 브레이브걸스 처럼 나중에 크게 한방 더 뜨는거 아니야 이세돌 팬으로 존버 해야지"
우왁굳 예전부터 알고는 있던 유튜버였는데 메타버스를 이렇게까지 잘 이해하고 활용하는지는 몰랐네 전세계로 봤을때도 이만큼 메타버스 기획할 수 있는 유튜버 혹은 방송이 있나 싶네,우왁굳 예전부터 알고는 있던 유튜버였는데 메타버스를 이렇게까지 잘 이해하고 활용하는지는 몰랐네 전세계로 봤을때도 이만큼 메타버스 기획할 수 있는 유튜버 혹은 방송이 있나 싶네
2000만 축하합니다!킹아!,2000만 축하합니다!킹아!
진짜 근데 이세계 아이돌이 누군지도 모르고 그냥 노래 추천에 떠서 봤는데 존나 좋네 ㅋㅋᩚ 노래 하나는 인정이다,진짜 근데 이세계 아이돌이 누군지도 모르고 그냥 노래 추천에 떠서 봤는데 존나 좋네 ㅋㅋᩚ 노래 하나는 인정이다
"우왁굳과 이세돌은 역사에 획을 그었다...현세계를 넘어선 차원인 메타버스 세계관에서 현실과 융합된 컨텐츠를 제작해 낸다는것, 메타버스 아이돌로써 벅스 실시간 1위, 멜론 차트인과 같은 기염을 토해낸것 등등..  그들은 새로운 영역을 개척해낸 위대한 모험가들과 같은 존재인 것이다.
 그 누구도 시도해보지 못한 영역을 개척해 나가 깨지고 부서지며 겪은 경험들은 우리 다음 세대에게 등불과 같은 역할을 해줄것이다. 신세계를 개척한 구시대의 영웅이 콜럼버스와 마젤란이었다면 현 시대에는 우왁굳과 이세돌이 있는 것이다.
앞으로 그들의 행보가 우리의 미래를 결정하는 나침반이 되어줄 것이다.","우왁굳과 이세돌은 역사에 획을 그었다...현세계를 넘어선 차원인 메타버스 세계관에서 현실과 융합된 컨텐츠를 제작해 낸다는것, 메타버스 아이돌로써 벅스 실시간 1위, 멜론 차트인과 같은 기염을 토해낸것 등등..  그들은 새로운 영역을 개척해낸 위대한 모험가들과 같은 존재인 것이다.
 그 누구도 시도해보지 못한 영역을 개척해 나가 깨지고 부서지며 겪은 경험들은 우리 다음 세대에게 등불과 같은 역할을 해줄것이다. 신세계를 개척한 구시대의 영웅이 콜럼버스와 마젤란이었다면 현 시대에는 우왁굳과 이세돌이 있는 것이다.
앞으로 그들의 행보가 우리의 미래를 결정하는 나침반이 되어줄 것이다."
리와인드는 들을때마다... 뭔가 다른 감정을 느끼게 해주네 다른 감성이야 그냥... 뭐지 슬픈 분위기는 아닌데 슬퍼지는...여튼 참 신기한 노래야,리와인드는 들을때마다... 뭔가 다른 감정을 느끼게 해주네 다른 감성이야 그냥... 뭐지 슬픈 분위기는 아닌데 슬퍼지는...여튼 참 신기한 노래야
"2002만회
축해용","2002만회
축해용"
시간 참 빨리간다.. 2000만 축하드립니다,시간 참 빨리간다.. 2000만 축하드립니다
매일 아침마다 이 노래로 시작하는데 정말 들어올 때마다 늘어나는 조회수와 해외 팬들도 늘어가는 거 보면 내가 다 뿌듯하고 코 끝이 찡함... 아직 새로운 변화에 떨떠름한 반응을 보이는 사람들도 있지만 그래도 대다수의 유입된 분들이 '듣다보니 좋다' '신기하다' 이런 반응 보여주시니까 나도 하루 기분 좋게 시작할 수 있게 되는듯ㅋㅋㅋㅋㅋㅋ,매일 아침마다 이 노래로 시작하는데 정말 들어올 때마다 늘어나는 조회수와 해외 팬들도 늘어가는 거 보면 내가 다 뿌듯하고 코 끝이 찡함... 아직 새로운 변화에 떨떠름한 반응을 보이는 사람들도 있지만 그래도 대다수의 유입된 분들이 '듣다보니 좋다' '신기하다' 이런 반응 보여주시니까 나도 하루 기분 좋게 시작할 수 있게 되는듯ㅋㅋㅋㅋㅋㅋ
"나 시간이 없어, 자신이 없어 라임 맞은 후 하이라이트와 안무가 함께 나오는데 소름이 쫙 돋음
역사적 순간에 댓글을 남기지 않을 수가 없어요. 다들 음색이 매력적이고 잘 부르네요. 그리고 노래랑 가사가 진짜 좋아요. 앞으로 얼마나 더 발전할지 기대됩니다.","나 시간이 없어, 자신이 없어 라임 맞은 후 하이라이트와 안무가 함께 나오는데 소름이 쫙 돋음
역사적 순간에 댓글을 남기지 않을 수가 없어요. 다들 음색이 매력적이고 잘 부르네요. 그리고 노래랑 가사가 진짜 좋아요. 앞으로 얼마나 더 발전할지 기대됩니다."
"2천만 때 또 댓글을 달겠다고 했는데 벌써 이런 시기가 왔습니다.
리와인드를 처음 들었을 때의 감동과 왁구텽과 이세돌 그리고 작업자 분들의 노력이 떠오릅니다.
이제 또 3천만이 되었을 때 댓글을 달고 싶습니다 그러니까 영원하자 이세돌.!킹아","2천만 때 또 댓글을 달겠다고 했는데 벌써 이런 시기가 왔습니다.
리와인드를 처음 들었을 때의 감동과 왁구텽과 이세돌 그리고 작업자 분들의 노력이 떠오릅니다.
이제 또 3천만이 되었을 때 댓글을 달고 싶습니다 그러니까 영원하자 이세돌.!킹아"
ㄹㅇ 하루에 한번은 들어줘야함,ㄹㅇ 하루에 한번은 들어줘야함
와 퀄리티 진짜?? 이렇게 까지 가능하다고?? 진짜 고생들 많으셨네요 이세돌분들도 왁굳님도 뒤에서 안보이게 일하셨던 분들까지  대단하네요 짝! 짝! 짝! 브라보!!,와 퀄리티 진짜?? 이렇게 까지 가능하다고?? 진짜 고생들 많으셨네요 이세돌분들도 왁굳님도 뒤에서 안보이게 일하셨던 분들까지  대단하네요 짝! 짝! 짝! 브라보!!
"왁굳님을 짧은 유튜브 영상들로 간혹 봐오며 유쾌하고 재밌는 사람이구나정도로만 생각해왓었는데
참 좋은 스트리머이신것 같습니다. 첫 출발의 취지가 컨텐츠였던건 크게 상관없이 함께 여기까지 와준 팬분들을 또 새로운 삶의 단계로 동행하는 길잡이가 되어주시는것 같아보여서 긴 여운이 남는것 같습니다.
살면서 오랜만에 감동을 느낀듯하네요 감사합니다. 왁굳님, 뢴트님, 이세돌 멤버분들, 또 그외에 항상 함께 힘써주시는 여러분 저도 오늘부터 팬치 해보겠습니다..
뇌절치지 않는 선에서","왁굳님을 짧은 유튜브 영상들로 간혹 봐오며 유쾌하고 재밌는 사람이구나정도로만 생각해왓었는데
참 좋은 스트리머이신것 같습니다. 첫 출발의 취지가 컨텐츠였던건 크게 상관없이 함께 여기까지 와준 팬분들을 또 새로운 삶의 단계로 동행하는 길잡이가 되어주시는것 같아보여서 긴 여운이 남는것 같습니다.
살면서 오랜만에 감동을 느낀듯하네요 감사합니다. 왁굳님, 뢴트님, 이세돌 멤버분들, 또 그외에 항상 함께 힘써주시는 여러분 저도 오늘부터 팬치 해보겠습니다..
뇌절치지 않는 선에서"
2000만회 축하드립니다,2000만회 축하드립니다
2000천만 축하해요,2000천만 축하해요
언젠가 이세돌 콘서트가 열린다면 이 노래는 맨 마지막 노래가 돼야할 거 같다. 제목도 가사도 수미상관 구조에 너무 잘 어울리고 무엇보다도 앞에 수많은 노래가 지나가고 마지막에 이 곡의 전주가 나올 때 보고있는 모든 사람들의 환호성이 상상된다,언젠가 이세돌 콘서트가 열린다면 이 노래는 맨 마지막 노래가 돼야할 거 같다. 제목도 가사도 수미상관 구조에 너무 잘 어울리고 무엇보다도 앞에 수많은 노래가 지나가고 마지막에 이 곡의 전주가 나올 때 보고있는 모든 사람들의 환호성이 상상된다
차트에 올라왔던데 연예정보나 그런 걸로 티비에 나왔으면 좋겠다ㅋㅋㅋㅋ 이세돌 화이팅!♡,차트에 올라왔던데 연예정보나 그런 걸로 티비에 나왔으면 좋겠다ㅋㅋㅋㅋ 이세돌 화이팅!♡
2000만회 넘었어요!!!!대세돌 드가자,2000만회 넘었어요!!!!대세돌 드가자
"2000만 축하합니다
 킹애ㅐㅐㅐㅐ","2000만 축하합니다
 킹애ㅐㅐㅐㅐ"
昨日VRCでお友達から教えて貰って知りました！大好きです！！,昨日VRCでお友達から教えて貰って知りました！大好きです！！
"버튜버 오리지날곡 21위 축하드립니다!!
스몬이형도 보기도 했고 이제 세계로 나아가는 이세돌이 되기를 바랍니다!
이세돌 화이팅!!!!!!!","버튜버 오리지날곡 21위 축하드립니다!!
스몬이형도 보기도 했고 이제 세계로 나아가는 이세돌이 되기를 바랍니다!
이세돌 화이팅!!!!!!!"
진짜 12시 전까지 가능하겠는데 화이팅!!!,진짜 12시 전까지 가능하겠는데 화이팅!!!
2000만 축하드립니다!!!! 이세돌 영원해,2000만 축하드립니다!!!! 이세돌 영원해
"와.. 미쳤네 .. 진짜 ㅋㅋㅋㅋ
K/DA POP-STAR 들었을 때도, 진짜 세상이 바뀌었구나. 생각했는데,
이야, 그저 박수 밖에 안나오네요. 
대단합니다. 다들 존경스러워요.
수고들 하셨고, 고맙습니다 :)","와.. 미쳤네 .. 진짜 ㅋㅋㅋㅋ
K/DA POP-STAR 들었을 때도, 진짜 세상이 바뀌었구나. 생각했는데,
이야, 그저 박수 밖에 안나오네요. 
대단합니다. 다들 존경스러워요.
수고들 하셨고, 고맙습니다 :)"
이세돌 데뷔부터?보기 시작한것 같은데 벌써 시간이 이렇게 되었네요...리와인드 너무 좋고 노래 만드느라 모두들 수고 하셨습니다....킹아! 모두들 진짜 수고 많으셨고 1000만까지 두개재 화이팅!,이세돌 데뷔부터?보기 시작한것 같은데 벌써 시간이 이렇게 되었네요...리와인드 너무 좋고 노래 만드느라 모두들 수고 하셨습니다....킹아! 모두들 진짜 수고 많으셨고 1000만까지 두개재 화이팅!
2000천만 축하드립니다!!!!,2000천만 축하드립니다!!!!
2000만 축하해요,2000만 축하해요
"막 뉴스에서 메타버스가 대세다 nft 거릴때는 아직은 멀었지않나 싶었는데, 며칠전부터 영상을 본뒤로는 체감이 확 드네요...
축구나 야구처럼 처음엔 그저 공놀이였지만, 나중엔 사람들이 인정을 해주며 종목으로 인정을 받는 것처럼 
다수의 사람들이 vr,메타버스 개념에 익숙해지고, 그 개념을 받아들인다면 메타버스도 그리 먼 세상의 이야기가 아니게 될 것 같습니다.
덕분에 요즘 유튜브로 이세돌 많이 찾아보고 있습니다 ㅎㅎ","막 뉴스에서 메타버스가 대세다 nft 거릴때는 아직은 멀었지않나 싶었는데, 며칠전부터 영상을 본뒤로는 체감이 확 드네요...
축구나 야구처럼 처음엔 그저 공놀이였지만, 나중엔 사람들이 인정을 해주며 종목으로 인정을 받는 것처럼 
다수의 사람들이 vr,메타버스 개념에 익숙해지고, 그 개념을 받아들인다면 메타버스도 그리 먼 세상의 이야기가 아니게 될 것 같습니다.
덕분에 요즘 유튜브로 이세돌 많이 찾아보고 있습니다 ㅎㅎ"
정말 많이 알고있다 생각했던 VR세계를 더 몸에 와닿고 더 넓게 확장시켜준 컨텐츠인것 같다... 시대가 바뀌는걸 몸소 느끼는 중,정말 많이 알고있다 생각했던 VR세계를 더 몸에 와닿고 더 넓게 확장시켜준 컨텐츠인것 같다... 시대가 바뀌는걸 몸소 느끼는 중
내 입덕곡.... 드디어 2000만에 가겠구만.....,내 입덕곡.... 드디어 2000만에 가겠구만.....
드디어 2000만이 다되어 가는...,드디어 2000만이 다되어 가는...
"이세돌이 진짜 멤버 포지션도 안겹치게 잘 어우러져서 너무 좋다. 이쁜애, 귀여운애, 멋진애, 포근한애, 요망한애, 잼민이까지 다 있네ㄷㄷ","이세돌이 진짜 멤버 포지션도 안겹치게 잘 어우러져서 너무 좋다. 이쁜애, 귀여운애, 멋진애, 포근한애, 요망한애, 잼민이까지 다 있네ㄷㄷ"
와 이거 기획력 실화? 노래 퀄리티 MV퀄리티 뭐 하나 빠지는것도 없고 멤버 스토리 쌓는것도 엄청나네요. 얼떨결에 보게 됐는데 지금 이세돌 6명에 빠져들고 있습니다. 노래 너무 좋네요 벅스에서 구매해서 지금 두시간동안 듣고있는데 ㄷㄷ,와 이거 기획력 실화? 노래 퀄리티 MV퀄리티 뭐 하나 빠지는것도 없고 멤버 스토리 쌓는것도 엄청나네요. 얼떨결에 보게 됐는데 지금 이세돌 6명에 빠져들고 있습니다. 노래 너무 좋네요 벅스에서 구매해서 지금 두시간동안 듣고있는데 ㄷㄷ
